image_filename,category_name,xmin,ymin,xmax,ymax,source,pair_id
013539.jpg,short_sleeve_top,282,1,553,298,shop,1089
013648.jpg,sling_dress,110,46,277,347,user,1097
013648.jpg,short_sleeve_top,122,46,305,225,user,1097
013689.jpg,vest_dress,207,275,533,946,shop,1100
013707.jpg,long_sleeve_dress,91,149,300,512,user,1102
013724.jpg,long_sleeve_dress,188,378,455,873,shop,1102
013807.jpg,shorts,138,426,351,653,shop,1107
013807.jpg,short_sleeve_top,76,181,429,464,shop,1107
013884.jpg,trousers,485,623,645,764,shop,1114
013884.jpg,short_sleeve_top,172,169,278,310,shop,1114
013884.jpg,short_sleeve_top,485,503,590,642,shop,1114
013884.jpg,trousers,174,290,331,422,shop,1114
013923.jpg,short_sleeve_top,172,191,414,421,shop,1116
013923.jpg,trousers,232,386,478,880,shop,1116
013976.jpg,long_sleeve_outwear,300,60,467,486,user,1118
013976.jpg,long_sleeve_outwear,108,52,405,431,user,1118
013976.jpg,trousers,301,304,467,524,user,1118
013979.jpg,long_sleeve_outwear,0,15,415,831,user,1118
014048.jpg,sling_dress,145,153,245,346,user,1123
014049.jpg,sling_dress,207,173,448,608,shop,1123
014080.jpg,vest,282,177,373,295,shop,1125
014080.jpg,shorts,264,273,345,374,shop,1125
014095.jpg,skirt,310,481,534,692,shop,1127
014095.jpg,sling,280,277,549,543,shop,1127
014100.jpg,skirt,292,653,651,1046,shop,1127
014100.jpg,sling,268,299,643,772,shop,1127
014149.jpg,short_sleeve_outwear,209,524,530,988,shop,1132
014149.jpg,shorts,206,780,451,1079,shop,1132
014202.jpg,trousers,324,603,565,799,shop,1138
014202.jpg,long_sleeve_outwear,224,300,635,739,shop,1138
014282.jpg,skirt,9,281,467,613,user,1147
014282.jpg,short_sleeve_top,18,68,467,321,user,1147
014325.jpg,skirt,274,736,540,1044,shop,1151
014325.jpg,short_sleeve_top,227,377,587,845,shop,1151
014335.jpg,long_sleeve_dress,215,22,556,766,shop,1152
014338.jpg,long_sleeve_dress,153,25,504,757,shop,1152
014469.jpg,long_sleeve_dress,0,73,458,776,user,1163
014477.jpg,long_sleeve_dress,390,1,619,468,shop,1163
014512.jpg,short_sleeve_top,1,88,439,629,user,1166
014523.jpg,trousers,309,256,609,519,shop,1166
014523.jpg,short_sleeve_top,17,29,586,498,shop,1166
014531.jpg,skirt,106,267,456,611,shop,1167
014531.jpg,long_sleeve_top,222,10,644,415,shop,1167
014538.jpg,trousers,54,293,260,623,user,1169
014538.jpg,short_sleeve_outwear,13,1,353,527,user,1169
014539.jpg,shorts,145,317,397,528,shop,1169
014539.jpg,short_sleeve_outwear,74,59,404,665,shop,1169
014543.jpg,long_sleeve_dress,0,225,466,623,user,1170
014553.jpg,long_sleeve_dress,62,191,443,662,shop,1170
014631.jpg,skirt,0,567,352,889,shop,1176
014631.jpg,sling,139,290,460,686,shop,1176
014666.jpg,shorts,259,317,568,619,shop,1177
014666.jpg,short_sleeve_top,106,42,527,507,shop,1177
014784.jpg,shorts,290,567,499,696,shop,1187
014784.jpg,long_sleeve_outwear,262,240,522,626,shop,1187
014784.jpg,trousers,298,566,486,972,shop,1187
014796.jpg,vest_dress,230,320,632,1072,shop,1187
014796.jpg,long_sleeve_outwear,73,263,602,886,shop,1187
014818.jpg,shorts,362,361,526,546,shop,1192
014818.jpg,short_sleeve_outwear,370,144,593,420,shop,1192
014821.jpg,short_sleeve_outwear,6,147,459,616,shop,1192
014824.jpg,shorts,257,301,475,507,shop,1192
014824.jpg,short_sleeve_outwear,172,150,428,403,shop,1192
014828.jpg,shorts,356,317,633,562,shop,1192
014828.jpg,short_sleeve_outwear,315,0,681,385,shop,1192
014829.jpg,shorts,354,378,567,557,shop,1192
014829.jpg,short_sleeve_outwear,356,167,588,418,shop,1192
014830.jpg,shorts,222,330,414,507,shop,1192
014830.jpg,short_sleeve_outwear,236,166,449,385,shop,1192
014831.jpg,short_sleeve_outwear,0,145,467,628,shop,1192
014834.jpg,short_sleeve_outwear,2,139,465,612,shop,1192
014836.jpg,short_sleeve_outwear,0,134,467,613,shop,1192
014894.jpg,short_sleeve_top,48,0,385,213,user,1196
014894.jpg,vest_dress,48,0,334,631,user,1196
015115.jpg,sling_dress,28,173,478,610,shop,1211
015115.jpg,short_sleeve_top,185,169,484,462,shop,1211
015122.jpg,skirt,17,421,384,597,shop,1212
015122.jpg,short_sleeve_top,131,95,531,524,shop,1212
015123.jpg,shorts,0,480,257,701,shop,1212
015123.jpg,short_sleeve_top,3,119,459,599,shop,1212
015131.jpg,skirt,57,355,344,582,shop,1212
015131.jpg,short_sleeve_top,185,144,470,452,shop,1212
015157.jpg,vest_dress,53,145,277,395,user,1215
015260.jpg,vest,344,152,451,250,shop,1221
015260.jpg,skirt,377,239,460,349,shop,1221
015261.jpg,vest,148,194,410,450,shop,1221
015261.jpg,skirt,290,382,485,624,shop,1221
015335.jpg,vest,8,63,393,532,user,1226
015335.jpg,shorts,78,524,423,624,user,1226
015586.jpg,shorts,155,227,283,339,user,1243
015586.jpg,long_sleeve_outwear,120,47,324,453,user,1243
015655.jpg,long_sleeve_top,263,136,457,454,shop,1249
015655.jpg,trousers,304,368,451,551,shop,1249
015698.jpg,trousers,73,418,325,626,user,1253
015698.jpg,long_sleeve_top,26,33,418,468,user,1253
015714.jpg,trousers,269,358,391,520,shop,1253
015714.jpg,long_sleeve_top,367,193,518,407,shop,1253
015714.jpg,long_sleeve_top,247,182,413,413,shop,1253
015714.jpg,skirt,393,342,529,439,shop,1253
015752.jpg,shorts,250,615,496,817,shop,1257
015752.jpg,vest,187,332,470,671,shop,1257
015782.jpg,trousers,225,208,431,472,shop,1259
015782.jpg,vest,354,103,454,246,shop,1259
015889.jpg,sling_dress,139,117,284,325,user,1266
015889.jpg,long_sleeve_top,141,97,313,269,user,1266
015897.jpg,sling_dress,175,288,483,913,shop,1266
015897.jpg,long_sleeve_top,154,258,501,787,shop,1266
015907.jpg,shorts,273,612,595,799,shop,1267
015907.jpg,short_sleeve_top,210,217,605,699,shop,1267
015911.jpg,shorts,205,383,454,572,shop,1267
015911.jpg,short_sleeve_top,121,83,480,506,shop,1267
015948.jpg,long_sleeve_dress,1,28,467,577,user,1271
016069.jpg,long_sleeve_top,96,0,358,101,shop,1278
016069.jpg,trousers,145,59,327,536,shop,1278
016122.jpg,shorts,305,486,575,679,shop,1283
016122.jpg,short_sleeve_top,293,45,681,531,shop,1283
016132.jpg,shorts,318,402,629,698,shop,1283
016132.jpg,short_sleeve_top,190,43,539,480,shop,1283
016201.jpg,shorts,226,409,362,526,shop,1289
016201.jpg,short_sleeve_top,205,266,400,430,shop,1289
016274.jpg,trousers,279,420,466,704,shop,1295
016274.jpg,long_sleeve_outwear,233,148,455,417,shop,1295
016330.jpg,short_sleeve_top,332,157,438,289,shop,1299
016330.jpg,shorts,361,263,454,364,shop,1299
016349.jpg,trousers,180,666,430,1049,shop,1301
016349.jpg,long_sleeve_outwear,146,310,574,933,shop,1301
016361.jpg,long_sleeve_outwear,282,151,488,483,shop,1301
016361.jpg,trousers,322,349,436,532,shop,1301
016439.jpg,trousers,180,167,322,466,user,1310
016439.jpg,vest,168,0,345,192,user,1310
016616.jpg,shorts,196,300,307,412,user,1327
016616.jpg,vest,203,164,314,335,user,1327
016675.jpg,shorts,295,426,408,521,shop,1328
016675.jpg,long_sleeve_top,267,300,442,442,shop,1328
016691.jpg,shorts,407,243,610,525,shop,1329
016691.jpg,vest,392,57,589,273,shop,1329
016835.jpg,shorts,240,367,521,612,shop,1340
016835.jpg,short_sleeve_top,138,25,490,476,shop,1340
016947.jpg,short_sleeve_outwear,0,0,467,623,user,1349
016953.jpg,short_sleeve_outwear,118,265,505,805,shop,1349
016954.jpg,shorts,235,605,513,861,shop,1349
016954.jpg,short_sleeve_outwear,108,276,542,899,shop,1349
016956.jpg,shorts,222,757,560,959,shop,1349
016956.jpg,short_sleeve_outwear,9,280,609,905,shop,1349
016958.jpg,trousers,245,355,423,857,shop,1349
016958.jpg,short_sleeve_outwear,194,160,449,430,shop,1349
016960.jpg,shorts,88,570,345,701,shop,1349
016960.jpg,short_sleeve_outwear,42,211,417,647,shop,1349
016961.jpg,shorts,183,572,456,873,shop,1349
016961.jpg,short_sleeve_outwear,164,255,576,931,shop,1349
016962.jpg,shorts,141,388,335,557,shop,1349
016962.jpg,short_sleeve_outwear,61,158,363,581,shop,1349
017024.jpg,vest,0,0,464,738,user,1354
017025.jpg,shorts,49,217,325,456,user,1354
017025.jpg,vest,68,7,290,215,user,1354
017103.jpg,shorts,353,837,556,1030,shop,1360
017103.jpg,vest,359,637,536,896,shop,1360
017127.jpg,short_sleeve_dress,1,69,261,404,user,1362
017153.jpg,short_sleeve_dress,461,183,660,595,shop,1362
017153.jpg,short_sleeve_dress,105,226,385,797,shop,1362
017159.jpg,vest,0,0,440,467,user,1363
017163.jpg,skirt,143,441,422,702,shop,1363
017163.jpg,vest,49,209,369,518,shop,1363
017186.jpg,trousers,315,335,450,499,shop,1364
017186.jpg,short_sleeve_top,294,172,490,380,shop,1364
017202.jpg,shorts,100,513,426,888,shop,1366
017202.jpg,short_sleeve_top,112,225,526,618,shop,1366
017253.jpg,vest_dress,197,171,418,559,shop,1369
017288.jpg,short_sleeve_top,272,132,509,340,shop,1373
017288.jpg,trousers,297,315,481,711,shop,1373
017302.jpg,sling,21,7,467,254,user,1375
017305.jpg,trousers,129,292,328,531,shop,1375
017305.jpg,sling,190,251,483,539,shop,1375
017314.jpg,skirt,179,246,256,416,user,1376
017314.jpg,short_sleeve_top,134,157,254,257,user,1376
017358.jpg,long_sleeve_dress,235,225,536,646,shop,1379
017361.jpg,sling_dress,139,252,276,483,user,1380
017361.jpg,long_sleeve_top,138,257,293,403,user,1380
017365.jpg,sling_dress,11,238,502,954,shop,1380
017365.jpg,long_sleeve_top,39,236,525,619,shop,1380
017369.jpg,skirt,159,276,361,482,user,1381
017369.jpg,short_sleeve_top,96,166,281,323,user,1381
017376.jpg,short_sleeve_dress,143,205,281,433,user,1382
017417.jpg,shorts,35,304,475,649,shop,1385
017417.jpg,short_sleeve_top,50,0,622,443,shop,1385
017418.jpg,shorts,227,257,413,446,shop,1385
017418.jpg,short_sleeve_top,223,154,448,357,shop,1385
017534.jpg,short_sleeve_dress,132,159,367,560,shop,1395
017549.jpg,skirt,183,486,369,716,shop,1397
017549.jpg,sling,179,285,354,543,shop,1397
017602.jpg,short_sleeve_top,311,49,490,259,shop,1400
017602.jpg,skirt,307,241,454,447,shop,1400
017673.jpg,shorts,153,309,568,604,shop,1404
017673.jpg,short_sleeve_top,174,2,559,462,shop,1404
017727.jpg,short_sleeve_dress,100,134,361,602,shop,1407
017754.jpg,shorts,371,379,520,513,shop,1409
017754.jpg,short_sleeve_top,332,209,528,454,shop,1409
017764.jpg,sling_dress,34,160,374,615,user,1410
017808.jpg,vest,115,1,283,152,shop,1414
017808.jpg,trousers,138,132,295,639,shop,1414
017816.jpg,long_sleeve_top,288,171,426,334,user,1416
017816.jpg,sling_dress,48,202,198,492,user,1416
017816.jpg,long_sleeve_top,6,204,202,380,user,1416
017816.jpg,sling_dress,296,189,437,507,user,1416
017826.jpg,sling_dress,284,188,475,539,shop,1416
017826.jpg,short_sleeve_top,285,182,490,347,shop,1416
017827.jpg,sling_dress,283,221,479,564,shop,1416
017827.jpg,short_sleeve_top,255,222,525,391,shop,1416
017836.jpg,sling_dress,254,255,466,597,shop,1416
017836.jpg,short_sleeve_top,260,247,486,420,shop,1416
017853.jpg,shorts,105,192,206,294,shop,1417
017853.jpg,short_sleeve_top,430,105,535,199,shop,1417
017853.jpg,short_sleeve_top,95,113,205,206,shop,1417
017853.jpg,shorts,441,185,520,281,shop,1417
017913.jpg,trousers,307,509,460,972,shop,1422
017913.jpg,skirt,275,511,500,654,shop,1422
017913.jpg,long_sleeve_top,246,237,582,606,shop,1422
017942.jpg,vest_dress,330,557,567,991,shop,1425
018022.jpg,trousers,245,326,371,469,shop,1431
018022.jpg,long_sleeve_top,256,169,431,373,shop,1431
018044.jpg,short_sleeve_top,129,147,454,381,shop,1433
018044.jpg,shorts,122,336,379,589,shop,1433
018085.jpg,trousers,288,131,630,1111,shop,1435
018085.jpg,long_sleeve_top,281,0,589,214,shop,1435
018095.jpg,sling_dress,225,150,427,740,shop,1437
018095.jpg,long_sleeve_top,184,127,457,439,shop,1437
018138.jpg,skirt,89,561,401,749,shop,1441
018138.jpg,vest,125,275,386,623,shop,1441
018141.jpg,skirt,136,469,378,749,shop,1441
018141.jpg,vest,142,260,350,521,shop,1441
018150.jpg,vest_dress,120,172,408,598,shop,1442
018184.jpg,long_sleeve_dress,0,1,350,467,user,1445
018193.jpg,long_sleeve_dress,6,3,344,631,user,1445
018195.jpg,long_sleeve_dress,117,0,466,513,user,1445
018222.jpg,long_sleeve_top,242,0,879,367,shop,1446
018222.jpg,trousers,274,277,689,1276,shop,1446
018225.jpg,long_sleeve_top,410,2,876,535,shop,1446
018225.jpg,trousers,147,331,773,1135,shop,1446
018290.jpg,short_sleeve_top,168,0,444,261,shop,1450
018290.jpg,trousers,73,212,518,519,shop,1450
018310.jpg,short_sleeve_top,146,150,342,485,shop,1452
018310.jpg,shorts,202,390,370,593,shop,1452
018315.jpg,vest_dress,107,429,564,1082,shop,1453
018428.jpg,short_sleeve_top,205,0,543,119,shop,1460
018428.jpg,trousers,205,23,576,1023,shop,1460
018465.jpg,trousers,264,168,418,551,shop,1464
018465.jpg,short_sleeve_top,237,5,464,210,shop,1464
018595.jpg,trousers,164,194,344,429,user,1472
018595.jpg,short_sleeve_top,149,29,337,230,user,1472
018626.jpg,short_sleeve_outwear,41,2,467,350,user,1474
018627.jpg,short_sleeve_outwear,137,189,517,873,shop,1474
018686.jpg,short_sleeve_top,367,177,594,442,shop,1479
018686.jpg,trousers,350,380,627,763,shop,1479
018721.jpg,sling_dress,128,312,325,746,shop,1482
018722.jpg,sling_dress,152,275,511,1047,shop,1482
018751.jpg,trousers,249,42,509,732,shop,1484
018767.jpg,vest,287,459,371,575,shop,1485
018767.jpg,shorts,271,560,385,653,shop,1485
018813.jpg,short_sleeve_dress,185,292,437,621,shop,1487
018840.jpg,short_sleeve_top,327,198,446,306,shop,1489
018840.jpg,skirt,325,284,448,511,shop,1489
018857.jpg,trousers,1,589,302,853,shop,1490
018857.jpg,short_sleeve_dress,71,280,609,854,shop,1490
018910.jpg,short_sleeve_top,165,48,339,204,shop,1494
018910.jpg,trousers,181,201,319,623,shop,1494
018959.jpg,trousers,108,14,467,545,shop,1496
019046.jpg,shorts,226,350,417,599,shop,1501
019046.jpg,short_sleeve_top,252,67,474,421,shop,1501
019101.jpg,long_sleeve_top,91,1,426,151,user,1506
019101.jpg,trousers,138,63,339,487,user,1506
019166.jpg,sling,127,347,647,860,shop,1510
019173.jpg,shorts,238,369,410,562,shop,1510
019173.jpg,sling,182,169,423,499,shop,1510
019174.jpg,shorts,248,397,434,579,shop,1510
019174.jpg,sling,208,189,484,555,shop,1510
019209.jpg,trousers,201,677,455,959,shop,1513
019209.jpg,long_sleeve_outwear,186,369,499,772,shop,1513
019237.jpg,skirt,149,361,425,682,shop,1515
019237.jpg,short_sleeve_top,113,170,351,419,shop,1515
019352.jpg,vest_dress,23,211,456,693,shop,1524
019383.jpg,sling_dress,354,348,617,722,shop,1528
019419.jpg,vest_dress,294,254,536,568,shop,1532
019420.jpg,short_sleeve_dress,1,46,467,603,user,1533
019440.jpg,shorts,466,540,710,755,shop,1534
019440.jpg,long_sleeve_outwear,494,208,751,746,shop,1534
019461.jpg,trousers,219,474,523,700,shop,1536
019461.jpg,short_sleeve_top,165,42,572,557,shop,1536
019519.jpg,skirt,276,435,531,729,shop,1541
019519.jpg,short_sleeve_top,315,250,571,469,shop,1541
019554.jpg,short_sleeve_top,334,208,671,490,shop,1544
019554.jpg,trousers,260,440,772,609,shop,1544
019565.jpg,skirt,213,335,407,511,shop,1545
019565.jpg,long_sleeve_outwear,171,152,430,626,shop,1545
019634.jpg,long_sleeve_outwear,103,119,330,330,user,1550
019634.jpg,trousers,139,255,262,529,user,1550
019661.jpg,vest,18,24,467,833,user,1552
019682.jpg,shorts,307,248,466,417,shop,1552
019682.jpg,vest,305,35,449,292,shop,1552
019693.jpg,shorts,227,359,464,612,shop,1552
019693.jpg,vest,224,34,463,411,shop,1552
019785.jpg,short_sleeve_dress,297,114,669,749,shop,1559
019793.jpg,long_sleeve_dress,416,177,617,417,shop,1560
019814.jpg,skirt,125,398,544,956,shop,1561
019814.jpg,long_sleeve_top,174,26,606,601,shop,1561
019887.jpg,short_sleeve_top,234,181,466,496,shop,1569
019887.jpg,trousers,185,383,394,869,shop,1569
019891.jpg,trousers,194,12,463,705,shop,1569
019912.jpg,short_sleeve_top,0,3,456,814,user,1570
020010.jpg,trousers,120,243,270,568,shop,1580
020010.jpg,short_sleeve_top,101,94,313,297,shop,1580
020100.jpg,vest,275,219,535,529,shop,1586
020100.jpg,shorts,336,466,549,659,shop,1586
020258.jpg,long_sleeve_top,2,172,466,623,user,1597
020280.jpg,long_sleeve_outwear,227,245,447,470,shop,1599
020280.jpg,shorts,295,386,456,497,shop,1599
020330.jpg,short_sleeve_top,242,11,519,352,shop,1604
020330.jpg,trousers,118,297,539,677,shop,1604
020342.jpg,shorts,261,261,398,370,shop,1605
020342.jpg,short_sleeve_top,267,106,441,290,shop,1605
020401.jpg,trousers,199,393,325,642,shop,1611
020401.jpg,vest,245,292,391,441,shop,1611
020452.jpg,vest,104,201,467,674,user,1615
020538.jpg,short_sleeve_dress,137,0,430,375,shop,1625
020539.jpg,short_sleeve_dress,82,0,373,382,shop,1625
020561.jpg,short_sleeve_outwear,176,85,265,208,user,1628
020723.jpg,trousers,273,0,626,609,shop,1640
020872.jpg,short_sleeve_dress,0,345,614,958,shop,1654
020929.jpg,vest,126,124,186,198,user,1659
020929.jpg,sling_dress,120,122,189,254,user,1659
020931.jpg,sling_dress,181,114,343,384,user,1659
020931.jpg,short_sleeve_top,164,117,321,266,user,1659
020969.jpg,short_sleeve_top,229,304,651,627,shop,1662
020969.jpg,shorts,315,555,582,729,shop,1662
020970.jpg,skirt,258,614,559,727,shop,1662
020970.jpg,short_sleeve_top,177,315,657,656,shop,1662
021011.jpg,short_sleeve_dress,20,3,416,645,shop,1664
021040.jpg,short_sleeve_dress,332,236,748,648,shop,1668
021065.jpg,trousers,201,299,332,616,shop,1671
021065.jpg,short_sleeve_top,164,161,330,320,shop,1671
021074.jpg,trousers,129,324,264,465,shop,1672
021074.jpg,long_sleeve_top,103,110,280,385,shop,1672
021100.jpg,short_sleeve_top,264,348,478,587,shop,1674
021100.jpg,vest_dress,289,356,484,965,shop,1674
021110.jpg,skirt,195,432,449,664,shop,1675
021110.jpg,short_sleeve_top,174,166,466,505,shop,1675
021124.jpg,skirt,367,563,497,742,shop,1676
021124.jpg,long_sleeve_top,336,444,537,630,shop,1676
021173.jpg,skirt,280,460,551,793,shop,1681
021173.jpg,vest,153,207,467,584,shop,1681
021299.jpg,short_sleeve_dress,162,0,552,417,shop,1691
021314.jpg,long_sleeve_dress,293,188,518,525,shop,1693
021319.jpg,long_sleeve_dress,118,187,280,418,shop,1693
021401.jpg,long_sleeve_dress,24,273,410,630,user,1701
021409.jpg,long_sleeve_dress,5,130,466,576,shop,1701
021540.jpg,short_sleeve_dress,272,136,506,474,shop,1712
021604.jpg,trousers,61,451,377,623,user,1716
021604.jpg,long_sleeve_top,0,0,467,574,user,1716
021690.jpg,long_sleeve_outwear,209,257,536,669,shop,1723
021690.jpg,trousers,251,489,433,711,shop,1723
021739.jpg,long_sleeve_outwear,0,1,467,623,user,1727
021739.jpg,shorts,185,287,396,522,user,1727
021740.jpg,shorts,508,75,636,275,shop,1727
021740.jpg,shorts,100,77,277,276,shop,1727
021797.jpg,vest_dress,203,18,383,504,user,1730
021812.jpg,long_sleeve_outwear,37,0,392,623,user,1732
021833.jpg,vest_dress,90,289,462,773,shop,1733
021855.jpg,skirt,113,391,236,548,user,1735
021855.jpg,long_sleeve_top,99,278,250,437,user,1735
021864.jpg,skirt,76,443,467,831,user,1735
021864.jpg,long_sleeve_top,0,60,467,485,user,1735
021875.jpg,shorts,178,304,422,420,shop,1736
021875.jpg,short_sleeve_top,183,9,487,396,shop,1736
022131.jpg,long_sleeve_outwear,125,67,529,910,shop,1753
022162.jpg,trousers,112,448,298,623,shop,1755
022162.jpg,long_sleeve_outwear,76,181,439,500,shop,1755
022162.jpg,trousers,113,452,298,623,shop,1755
022256.jpg,sling_dress,177,293,479,750,shop,1761
022257.jpg,vest_dress,0,52,307,620,user,1762
022263.jpg,vest_dress,1,41,467,653,shop,1762
022294.jpg,shorts,200,365,514,596,shop,1765
022294.jpg,short_sleeve_top,125,38,494,510,shop,1765
022321.jpg,vest_dress,117,94,296,360,user,1769
022321.jpg,skirt,144,220,308,415,user,1769
022371.jpg,short_sleeve_dress,24,0,466,701,shop,1772
022459.jpg,trousers,169,703,460,959,shop,1780
022459.jpg,short_sleeve_top,62,431,488,861,shop,1780
022592.jpg,sling_dress,381,308,508,514,shop,1790
022606.jpg,vest,268,14,391,305,shop,1792
022606.jpg,sling_dress,248,19,392,463,shop,1792
022609.jpg,sling_dress,144,24,419,499,shop,1792
022609.jpg,vest,146,22,436,461,shop,1792
022615.jpg,trousers,153,162,212,294,user,1793
022615.jpg,short_sleeve_dress,137,95,229,263,user,1793
022624.jpg,trousers,161,195,424,586,shop,1793
022624.jpg,short_sleeve_dress,139,16,497,526,shop,1793
022656.jpg,trousers,202,654,570,965,shop,1795
022656.jpg,short_sleeve_top,93,254,619,922,shop,1795
022662.jpg,trousers,74,509,299,701,shop,1795
022662.jpg,short_sleeve_top,54,195,404,632,shop,1795
022733.jpg,vest,272,114,400,240,shop,1801
022733.jpg,trousers,275,230,397,529,shop,1801
022742.jpg,vest,195,0,571,381,shop,1801
022742.jpg,shorts,87,284,388,595,shop,1801
022766.jpg,shorts,312,705,562,908,shop,1804
022766.jpg,short_sleeve_top,307,458,609,817,shop,1804
022780.jpg,vest,311,99,455,275,shop,1805
022780.jpg,trousers,200,239,443,518,shop,1805
022855.jpg,long_sleeve_top,297,441,478,686,shop,1810
022855.jpg,trousers,277,636,442,1047,shop,1810
022939.jpg,long_sleeve_top,129,0,482,210,shop,1819
022939.jpg,skirt,140,50,461,604,shop,1819
